en_td,energy_eV,f_boltzmann,f_maxwell,ratio_boltzmann_to_maxwell
5.0,31.80259978334611,1.418513597530131e-18,0.0001553652814308295,9.130183941137908e-15
5.0,32.125464678022766,2.4613663292693633e-19,0.000145426766044556,1.6925125932562148e-15
5.0,32.44996020348062,-3.6862884633945055e-18,0.00013607856437956455,-2.7089413238607695e-14
5.0,32.77608635971967,-1.1090590998707689e-18,0.00012728877092569232,-8.712937455560844e-15
5.0,33.10384314673992,-1.511061538883157e-18,0.0001190269949294444,-1.2695116261473866e-14
5.0,33.433230564541354,-8.673619913869425e-19,0.0001112643018122885,-7.795510125523004e-15
5.0,33.764248613123996,-2.6020859741608276e-18,0.00010397315603099885,-2.5026517165498317e-14
5.0,34.096897292487824,-1.3871688963510034e-19,9.712736539714042e-05,-1.428195741415471e-15
5.0,34.431176602632846,0.0,9.070202686836353e-05,0.0
5.0,34.76708654355906,-2.664146298468959e-18,8.467347382003928e-05,-3.146376519441261e-14
5.0,35.104627115266474,-1.5827491501076089e-18,7.90192248018543e-05,-2.002992504768874e-14
5.0,35.44379831775509,-1.2598469746404259e-18,7.371793378032699e-05,-1.7090101553777402e-14
5.0,35.78460015102489,-2.900241658700089e-18,6.874934186479066e-05,-4.218573705627604e-14
5.0,36.12703261507589,6.851133586463987e-19,6.409423051120076e-05,1.0689158028454246e-14
5.0,36.471095709908084,-1.6263037338505172e-18,5.9734376195168795e-05,-2.72255916515631e-14
5.0,36.81678943552148,3.7153379730358735e-19,5.565250654288503e-05,6.675958018481857e-15
5.0,37.164113791916066,1.5348542496078888e-18,5.1832257906069996e-05,2.9611950387909774e-14
5.0,37.51306877909185,-3.193267642437826e-19,4.825813436477699e-05,-6.617055724326865e-15
5.0,37.863654397048826,-1.3987995348022398e-18,4.491546813975112e-05,-3.114293566862043e-14
5.0,38.21587064578701,-1.0327533184308793e-19,4.179038139412163e-05,-2.471270383227825e-15
5.0,38.56971752530637,5.226770997070277e-20,3.886974940246707e-05,1.3446886273824377e-15
5.0,38.92519503560693,3.7803071716773156e-19,3.614116506372229e-05,1.0459837597963617e-14
5.0,39.28230317668869,1.2185506186347364e-19,3.3592904733005005e-05,3.6274047401370185e-15
5.0,39.641041948551646,3.3236708012485864e-20,3.121389534620254e-05,1.064804877566472e-15
5.0,40.00141135119579,1.9651170117360417e-19,2.899368281007773e-05,6.7777419812739315e-15
5.0,40.36341138462113,-1.025309695991578e-18,2.69224016297201e-05,-3.8083886797815285e-14
5.0,40.72704204882767,-6.979553524441803e-19,2.4990745744369373e-05,-2.7928552416305366e-14
5.0,41.09230334381541,-1.1536592112002107e-18,2.3189940541975043e-05,-4.9748260850950664e-14
5.0,41.45919526958434,-1.4187806011456336e-19,2.1511716022311186e-05,-6.5953855084091146e-15
5.0,41.82771782613446,-1.3023135368724844e-19,1.994828107804192e-05,-6.528449903916817e-15
5.0,42.19787101346578,-3.677793268499125e-19,1.8492298862816282e-05,-1.9888242645127875e-14
5.0,42.56965483157829,-3.8580244436227305e-18,1.7136863215256172e-05,-2.251301416812446e-13
5.0,42.943069280472,-1.0117604819040527e-17,1.587547610758362e-05,-6.373103238275422e-13
5.0,43.31811436014691,-9.744852207309048e-19,1.4702026087603627e-05,-6.628237597487097e-14
5.0,43.694790070603005,-1.1625624529995138e-19,1.3610767682811778e-05,-8.541490679233649e-15
5.0,44.07309641184031,-2.947695373654862e-18,1.2596301735525711e-05,-2.3401276307484696e-13
5.0,44.4530333838588,1.2541926044257734e-17,1.165355663813927e-05,1.0762316118335106e-12
5.0,44.83460098665849,2.927346720930931e-18,1.0777770437861998e-05,2.7160967454337737e-13
5.0,45.21779922023937,2.938285883538307e-18,9.964473780631567e-06,2.9487617191081344e-13
5.0,45.60262808460145,2.1173771766102584e-19,9.209473664262799e-06,2.2991294115175152e-14
5.0,45.98908757974472,7.589417424635747e-19,8.508837971323797e-06,8.919452280338807e-14
5.0,46.37717770566918,-2.4843979657033044e-18,7.858880752698843e-06,-3.1612618181668294e-13
5.0,46.76689846237485,-2.946767842967506e-19,7.256148233307436e-06,-4.061063457112335e-14
5.0,47.15824984986171,-4.924143035493656e-18,6.697405511991508e-06,-7.352314305408449e-13
5.0,47.55123186812976,-2.0478253876883134e-19,6.179623928157815e-06,-3.313834970373e-14
5.0,47.94584451717901,-2.1659550002700765e-19,5.699969068362381e-06,-3.799941673880631e-14
5.0,48.342087797009455,-6.022553025004402e-19,5.2557893866479116e-06,-1.1458893387745746e-13
5.0,48.73996170762109,-2.117881463691543e-18,4.844605413087014e-06,-4.371628405422631e-13
5.0,49.13946624901393,-1.2536952740720515e-19,4.4640995256429e-06,-2.808394541543067e-14
5.0,49.54060142118796,-1.5963817471981507e-19,4.1121062611303725e-06,-3.8821510092964454e-14
5.0,49.94336722414318,-4.281102370920759e-20,3.7866031417405653e-06,-1.1305917759717724e-14
5.0,50.347763657879604,-2.2038791843677747e-19,3.485701994281293e-06,-6.322626512488732e-14
5.0,50.75379072239721,2.1085323718024262e-20,3.207640739977419e-06,6.573467986995544e-15
5.0,51.16144841769602,3.7385654121774145e-19,2.950775633370054e-06,1.2669771872514864e-13
5.0,51.57073674377604,5.211240576491056e-20,2.7135739295488087e-06,1.920434346654244e-14
5.0,51.98165570063724,8.232004505216495e-20,2.494606959643554e-06,3.299920443737052e-14
5.0,52.394205288279636,-1.400346715520159e-20,2.2925435951913595e-06,-6.1082664620092934e-15
5.0,52.808385506703225,8.129745908469883e-20,2.106144082677813e-06,3.8600141250229595e-14
5.0,53.224196355908006,4.793514268246511e-21,1.9342542302281416e-06,2.47822348961911e-15
5.0,53.641637835893995,1.8129940725493244e-20,1.7757999290916835e-06,1.020945007851569e-14
5.0,54.06070994666117,-1.4309287859658148e-19,1.629781993221598e-06,-8.779878486307797e-14
5.0,54.481412688209545,3.822772937749045e-19,1.495271300899119e-06,2.556574807160667e-13
5.0,54.903746060539106,1.145651054281774e-19,1.371404222987742e-06,8.353853919057198e-14
5.0,55.32771006364987,-5.9954513580055384e-21,1.2573783230255345e-06,-4.768215936456688e-15
5.0,55.753304697541836,-1.166214843791567e-20,1.1524483149739211e-06,-1.011945463096935e-14
5.0,56.18052996221499,-5.039714914881848e-19,1.0559222650367275e-06,-4.77280864487364e-13
5.0,56.60938585766934,-6.718684475103209e-19,9.671580245445935e-07,-6.946832166611906e-13
